Product_ID,Product_Name,Price,Price_comparrison,Category,Benefits
11119019,Oxford Advanced Learner's Dictionary 8th Edition (With Vietnamese Translation) and CD - ROM (Paperback),593700,None,Dictionary,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
260811338,Tiếng Anh 4 i-Learn Smart Start - Workbook,78000,None,ELTs,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
214186189,Tư Duy Nhanh Và Chậm (Tái Bản),201000,Giá từ 200.950 ₫,Root,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
170772575,Oxford Advanced Learner's Dictionary 8th with Vietnamese Translation (PB),625000,None,ELTs,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
262523000,Xây nhà - Ngàn điều cần biết,369000,None,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
260811707,Muôn Kiếp Nhân Sinh 3 (Bìa Mềm),147000,Giá từ 178.760 ₫,Nhà Sách Tiki,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
10095276,Ikigai - Bí Mật Sống Trường Thọ Và Hạnh Phúc Của Người Nhật,72000,Giá từ 76.000 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
40933969,Một Đời Quản Trị (Tái Bản),164000,Giá từ 164.000 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
189643105,Không Phải Sói Nhưng Cũng Đừng Là Cừu -Tặng kèm bookmark 2 mặt,92200,Giá từ 98.160 ₫,Sách tư duy - Kỹ năng sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
85923342,Minh Triết Trong Ăn Uống Của Phương Đông (Tái Bản),118000,Giá từ 139.440 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
195291930,Bốn Thỏa Ước,91100,Giá từ 101.000 ₫,Nghệ thuật sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
55319105,Những Quy Luật Của Bản Chất Con Người,246000,Giá từ 240.000 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
2619499,​Liễu Phàm Tứ Huấn (Tái Bản 2018),43100,Giá từ 46.600 ₫,Sách tư duy - Kỹ năng sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
260811371,Tiếng Anh 11 i-Learn Smart World - Student's Book,88000,None,ELTs,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
257847669,Achievers Grade 8 Student's Book with CLIL Book,251000,None,Middle School: Grades 6 - 9,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
140416370,Dòng Chảy,160000,Giá từ 182.400 ₫,Nhà Sách Tiki,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
212597849,Bookmark kẹp sách giấy cứng,2000,None,Bookmark giấy,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
225912339,Chủ nghĩa khắc kỷ - phong cách sống bản lĩnh và bình thản (Tái Bản),112000,Giá từ 126.650 ₫,Triết Học phương Tây,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
243097256,Giận - Thích Nhất Hạnh,108000,Giá từ 135.000 ₫,Phật giáo,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
244300829,Bồi dưỡng Tiếng Anh 7 i-Learn Smart World,78000,None,Middle School: Grades 6 - 9,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
260811306,Tiếng Anh 8 i-Learn Smart World Student's Book,80000,None,Root,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
114937969,Rừng Nauy (Tái Bản),121000,Giá từ 124.500 ₫,Tiểu Thuyết Phương Đông,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
147920903,Một Thoáng Ta Rực Rỡ Ở Nhân Gian,109000,Giá từ 101.250 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
66067655,Trải Nghiệm Khách Hàng Xuất Sắc,200000,Giá từ 212.500 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
260813888,Tiếng Anh 4 i-Learn Smart Start - Student's Book,88000,None,Elementary School: Grades 1 - 5,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
270114030,Combo sách - Biến Mọi Thứ Thành Tiền - Quyển 1+2 - Nguyễn Anh Dũng - SBOOKS,168000,Giá từ 336.000 ₫,Sách tư duy - Kỹ năng sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
151597233,Tiếng Anh 6 i-Learn Smart World - Workbook,68000,None,ELTs,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
185909452,Điệp Viên Hoàn Hảo X6 (Bìa Mềm),125000,Giá từ 154.860 ₫,Root,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
66619715,Sách Vị Tu Sĩ Bán Chiếc Ferrari (Tái Bản),68700,Giá từ 73.500 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
124767704,Bạn Đắt Giá Bao Nhiêu? (Tái Bản),89300,Giá từ 101.000 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
8886007,Ngàn Mặt Trời Rực Rỡ (Tái Bản),105000,Giá từ 107.900 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
14453314,Lược Sử Nước Việt Bằng Tranh: Viet Nam – A Brief History In Pictures (Tái Bản 2019),157000,Giá từ 156.800 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
107802183,Sách Sức Mạnh Tiềm Thức (Tái Bản) (Bìa Mềm),89700,Giá từ 96.000 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
275907750,Dragon Quest - Cuộc Phiêu Lưu Của Dũng Sĩ Dai Tập 2: Đệ Tử Của Avan II [Tặng Kèm Postcard],62100,None,"Truyện Tranh, Manga, Comic","['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
192475873,Để Con Được Ốm,90100,Giá từ 102.000 ₫,Chăm sóc sức khỏe em bé,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
198925135,Bồi Dưỡng Tiếng Anh 6 i-Learn Smart World,78000,None,ELTs,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
185226877,"Tiếng Anh 3 i-Learn Smart Start trọn bộ (sách học sinh, sách bài tập, vở tập viết)",195000,None,ELTs,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
185243203,Tiếng Anh 10 Bright Workbook (Sách bài tập),65000,None,ELTs,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
274498228,Đường Xưa Mây Trắng - Theo Gót Chân Bụt - Thích Nhất Hạnh,251000,None,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
273355903,"Làm Cha Mẹ Tỉnh Thức - Chuyển Hóa Bản Thân, Trao Quyền Cho Con Cái",112000,None,Cẩm nang làm cha mẹ,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
95218451,Lần Đầu Làm Mẹ - Tổng Hợp Những Kiến Thức Mới Nhất Về Mang Thai Và Sinh Nở (Tái Bản),195000,Giá từ 200.000 ₫,Thai giáo,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
214490418,"Sách Trinh Thám, Tiểu thuyết trinh thám kinh dị - Kẻ Viết Truyện Dài Kỳ - Phúc Minh Books",142500,Giá từ 185.000 ₫,Truyện trinh thám,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
143217512,Điềm Tĩnh Và Nóng Giận,64400,Giá từ 68.720 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
55119955,Cách Sống (Tái Bản 2020),63800,Giá từ 72.000 ₫,Nghệ thuật sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
247446852,Sức Hút Của Sự Điềm Tĩnh,74300,Giá từ 84.150 ₫,Sách tư duy - Kỹ năng sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
104769768,Máy Tính CASIO FX580VN X,707000,Giá từ 719.100 ₫,Máy Tính Khoa Học,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
58695343,Kỹ Năng Giao Tiếp Đỉnh Cao,59600,Giá từ 72.000 ₫,Sách tư duy - Kỹ năng sống,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
271916321,"Mùa hè không tên (Nguyễn Nhật Ánh) - Tặng kèm Bookmark, Tranh màu cho cả 2 phiên bản - Tặng thêm ngẫu nhiên 1 trong 2 Lót ly cho Bản bìa cứng",185000,None,Root,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
115869784,Tiếng Anh 6 i-Learn Smart World - Student's Book (Sách học sinh),78000,None,ELTs,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
274926158,"Tiếng Anh 5 i-Learn Smart Start - Trọn bộ (sách học sinh, sách bài tập, vở tập viết)",195000,None,Elementary School: Grades 1 - 5,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
176909221,Ngôi Nhà Bên Bờ Biển Xanh Thẳm,126000,Giá từ 133.780 ₫,Tiểu Thuyết Phương Tây,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
40933971,Một Đời Thương Thuyết (Tái Bản),108000,Giá từ 108.000 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
76776245,Nghệ Thuật Tư Duy Phản Biện,90400,Giá từ 90.300 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
274958416,Sách Vở bài tập Toán 2- tập một- Chân Trời Sáng Tạo,30000,None,Sách Giáo Khoa Cấp 1,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
250335067,Destination B1 Grammar and Vocabulary Kèm Đáp Án,126750,Giá từ 134.000 ₫,Nhà Sách Tiki,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
73207098,Làm Chủ - Mastery,161000,Giá từ 160.000 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
275243138,Rèn Luyện Tư Duy Phản Biện,97200,Giá từ 118.150 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
12107394,Barron's Essential Words For The Toeic (Tái Bản),167000,Giá từ 166.600 ₫,Luyện thi TOEIC,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
185232569,Tiếng Anh 7 i-Learn Smart World Student's Book (Sách học sinh),80000,None,ELTs,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
106225670,Tiếng Anh 1 i-Learn Smart Start – Workbook,68000,None,ELTs,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
109017985,"Thiên Tài Bên Trái, Kẻ Điên Bên Phải (Tái Bản)",129000,Giá từ 143.000 ₫,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
138107485,Mặt Dày Tâm Đen (Tái Bản),119000,Giá từ 109.850 ₫,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
19792256,Chuyện Con Mèo Dạy Hải Âu Bay (Tái Bản 2019),38300,Giá từ 39.200 ₫,Văn học thiếu nhi,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
201845361,"Súng, Vi Trùng Và Thép (Tái bản)",238000,Giá từ 253.450 ₫,Lịch Sử Thế Giới,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
275909699,Bắt Đầu Với Câu Hỏi Tại Sao - Nghệ Thuật Truyền Cảm Hứng Trong Kinh Doanh,81800,None,Sách tiếng Việt,"['Được đồng kiểm khi nhận hàng', '<b>Được hoàn tiền 200%</b> nếu là hàng giả.', 'Đổi trả miễn phí trong 30 ngày. Được đổi ý.']"
